product_id,product_name,brand,price,initial_price,discount,review_count,rating,category_name,root_category_name,available_for_delivery,available_for_pickup,source_product_id,source
PROD_5b261015af,Roaman's Women's Plus Size 360° Stretch Lace-Applique Jean,Roaman's,62.8,71.11,8.35,34,4.5,Plus Size Jeans,Clothing,True,False,978644343,walmart
PROD_6d59c4daa0,TheLovely Men & Women Long Sleeve Baseball Raglan Tee Shirt Top (S-3XL),TheLovely,13.5,14.99,1.5,11,4.4,All Baseball Gear & Equipments,Sports & Outdoors,True,False,5495892018,walmart
PROD_0a4bdd2bf0,Women's Elila 1303 Lace Wireless Soft-cup Bra (Black 44J),Elila,40.8,48.0,7.19,22,4.1,Plus Size Underwire Bras,Clothing,True,False,176751313,walmart
PROD_b48fb23e64,"RAW X Men's Slim Fit Skinny Biker Jean, Comfy Flex Stretch Moto Wash Rip Distressed Denim Jeans Pants",RAW X,29.0,34.99,6.0,1,1.0,Mens Slim Fit Jeans,Clothing,True,False,273277798,walmart
PROD_c7c069f159,Fantaslook Womens Plus Size Tops Tunic Short Sleeve Shirts Floral Blouses Loose Summer Tops,Fantaslook,14.0,39.99,26.0,1210,4.5,Womens Blouses,Clothing,True,False,5548502355,walmart
PROD_b89a650009,IBTOM CASTLE Women Long Sleeve Metalic Shiny Leather Turtleneck One Piece Gymnastics Leotard Ballet Dancewear Athletic Train Top XS Black,Ibtom Castle,15.0,26.98,11.99,7,3.6,Womens Blouses,Clothing,True,False,1133249439,walmart
PROD_6bc9876373,ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top,ZXSXSY,15.0,17.99,3.0,28,4.0,Womens Tank Tops,Clothing,True,False,5159680172,walmart
PROD_13b12b56cc,"SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Twin, Navy Blue",SGI bedding,19.8,21.99,2.2,14,4.4,Bed Skirts,Home,True,False,103296377,walmart
PROD_62d9d3a8af,BrylaneHome BH Studio Sheer Voile Rod-Pocket Panel Pair,BrylaneHome,29.1,33.33,4.22,2075,4.6,Shop Curtains,Home,True,False,980677354,walmart
PROD_f799aa2b1b,Zenana Women & Plus Relaxed Drawstring Waist Draped Basic Maxi Skirts with Side Pockets,Zenana,21.6,23.99,2.4,10,4.6,Womens Skirts,Clothing,True,False,1921006587,walmart
PROD_a2eeaa2d8e,Cueply Women Plus Size Pajamas Set Short Sleeve Pjs Sleepwear Loungewear Nightwear with Pockets,Cueply,23.0,39.99,17.0,293,4.7,Plus Size Pajama Sets,Clothing,True,False,5110526365,walmart
PROD_ba5a94f88a,"SIXHOME Outdoor Mat Non Slip Doormat 17""x30"" Front Door Mat Absorbent Rubber Welcome Mat Low Profile Dirt Trapper Indoor Outdoor Doormat Thick Crosshatch Entryway Rug Outdoor Floor Mat Grey",SIXHOME,17.0,24.99,8.0,526,4.6,Shop All Doormats,Home,True,False,1825469871,walmart
PROD_fc182a7c23,"(3 pack) L'Oreal Paris Superior Preference Fade-Defying Unisex Permanent Hair Color, 7LA Lightest Auburn,1 Kit",L'Oreal Paris,35.9,28.815,11.002,6597,4.2,Auburn Hair Color,Beauty,True,False,5661609857,walmart
PROD_f522318a45,"Amay Blackout Double Pinch Pleat Curtain Panel Draperies Black 100""W x 96""L-1 Panel",Amay's,117.0,146.0,29.2,5,4.2,Black Curtains,Home,True,False,2113674813,walmart
PROD_ea41b37d8f,"Pntutb Womens Clearance,Plus Size Women's Print V Neck Short Sleeve Long T-Shirt Blouse Rollback",PNTUTB,6.19,7.09,0.9,16,3.6,Plus Size Tops,Clothing,True,False,394232179,walmart
PROD_5cffa9388a,Kamo Women Plus Size Bathing Suits Printed 2 Piece Flowy Swimsuits V Neck Tankini Swimwear for Ladies L-5XL,Phenas,12.0,14.99,3.0,10,4.0,Womens Plus Swimsuits,Clothing,True,False,109158823,walmart
PROD_0b26b420ad,"Pedigree Chopped Ground Dinner T-Bone Steak Wet Dog Food, 13.2 oz Can",Pedigree,1.82,57.71888888888889,17.816666666666666,3522,4.4,All Dog Food,Pets,False,True,126699313,walmart
PROD_167d8d2250,Roaman's Women's Plus Size Tall Invisible Stretch All Day Bootcut Jean,Roaman's,37.5,43.41,5.89,11,4.4,Plus Size Jeans,Clothing,True,False,2038024335,walmart
PROD_62a2aba24d,"JONPONY Office Chair Armless Criss Cross Legged Chair with Wheels, Comfy Home Office Desk Chairs, Adjustable Swivel Padded Fabric Vanity Task Computer Chair,Light Brown",JONPONY,70.0,199.99,130.0,34,4.4,Desk Chairs,Home,True,False,5498678230,walmart
PROD_62d1dd56ef,"Amay 800 TC 100% Organic Cotton RV Short Queen Size 1Pc Fitted Sheet ( 60X75 ) Fits Mattress Upto 8-10 inches, Teal Solid",Amay's,49.5,55.0,5.5,6,5.0,Cooling Sheets,Home,True,False,1923891914,walmart
PROD_4d96f85401,Nature Novelty 9' x 12' Multi-Color Polypropylene Indoor Area Rug,Bliss Rugs,237.0,482.0,245.25,9,4.9,All Area Rugs,Home,True,False,795932094,walmart
PROD_daae8731f1,"Fofosbeauty 24pcs Press on False Nails,Fake Nails for New Year Valentine's Gift,Long Coffin French girly camellia bow",Fofosbeauty,4.49,4.99,0.5,25,3.3,Nails,Beauty,True,False,5354771215,walmart
PROD_68739f64d0,Ablanczoom Sandals Women: Women Flats Sandals for Dresses - Elastic Ankle Strap Flip Flops,Ablanczoom,20.0,28.99,9.0,32,4.6,Womens Flat Sandals,Clothing,True,False,5753314187,walmart
PROD_f8ee00fb06,"Bare Home Organic Cotton Duvet Cover Set - 300 Thread Count - Percale Weave - King/Cal King, Dusty Rose",Bare Home,73.0,105.49,32.5,25,4.7,Teens' Comforters Sets,Home,True,False,381632255,walmart
PROD_9aa3908622,wet n wild Color Icon 5 Pan Eye & Face Palette - Matte to Shimmer Glitter Full Bloomin',wet n wild,3.28,28.815,11.002,4,3.5,Shop All Top-Rated Beauty,Beauty,False,True,3402143185,walmart
PROD_009fb18792,Women's 3/4 Sleeve V Neck Sequin Sparkle Glitzy Glam Wedding Party Dress Flapper Evening Club Cocktail Bodycon Clubwear L Purple,Ibtom Castle,24.9,39.99,15.05,9,3.3,Bodycon Dresses,Clothing,True,False,2844883584,walmart
PROD_2db4a75047,"Clara Clark Full Size Deep Pocket 4 Piece Bed Sheets Set, 1800 Series Hotel Luxury Soft Microfiber, Burgundy Red",Clara Clark,31.5,56.99,25.5,13108,4.6,Sheet Sets,Home,True,False,951431493,walmart
PROD_4827a951b7,"SAFAVIEH Madison Christabella Abstract Runner Rug, Grey/Orange, 2'2"" x 22'",Safavieh,89.0,103.8,14.82,32,4.5,All Runner Rugs,Home,True,False,990684483,walmart
PROD_4491531f55,Bella Canvas Womens Jersey Tank Top 3480 Oatmeal Triblend m,BELLA + CANVAS,9.99,11.44,1.45,18,4.7,Mens Workout Shirts,Clothing,True,False,171887767,walmart
PROD_0295b0b73e,Amay Blackout Grommet Curtain Panel Taupe 52 Inch Wide by 45 Inch Long- 1Panel,Amay's,54.4,68.0,13.6,3,5.0,Shop Curtains,Home,True,False,2110075117,walmart
PROD_fa26c25b08,Olympic Queen Size Luxury Extrasoft 100% Supima Cotton 4 Piece Sheets Set in Hotel Quality Sateen Weave Golden Solid 15 Inch Deep Pocket,Dee's Collection,77.4,85.99,8.6,2,3.0,Toddler Bedding Sets & Sheets,Baby,True,False,1746820702,walmart
PROD_17971aa478,"Chef Code Modern Fit Unisex Cargo Chef Pants, Elastic Waist, Houndstooth, Small",Chef Code,14.7,16.79,2.1,33,3.7,Mens Work Uniforms,Clothing,True,False,269604557,walmart
PROD_5ac2d3fef7,Jusfitsu Vintage One Piece Bathing Suit for Women Tummy Control Womens High Cut Ruched Swimsuits Bandeau Swimwear,Jusfitsu,20.0,23.99,4.0,122,4.5,Womens One-piece Swimsuits,Clothing,True,False,281970524,walmart
PROD_9fcd8394cc,Uvplove Women's Fall Long Sleeve Crew Neck Loose Lightweight Knitted Pullover Sweater dark khaki-l,UVPLove,20.0,32.99,13.0,57,4.5,Womens Sweaters,Clothing,True,False,3329480014,walmart
PROD_e9e65e5951,JINYU Mens Suit Slim 3-Piece Suit Blazer Business Wedding Party Jacket Vest & Pants,Youxiang,27.7,30.75,3.08,6,3.3,Mens Tuxedos,Clothing,True,False,615343705,walmart
PROD_9d0a915acc,"BariatricPal Divine ""Lite"" Protein & Fiber Bars - Peanut Pretzel Size: 3-Pack",Bariatricpal,46.5,55.47,9.0,11,4.4,Shop all Snack Bars,Food,True,False,848798939,walmart
PROD_4e7eb22e91,"essie Treat Love Color Nail Polish, 08 Laven Dearly, 0.46 fl oz Bottle",essie,11.0,13.0,2.03,2511,4.3,Essie Nail Polish,Beauty,False,False,56178185,walmart
PROD_097dbf9a85,Siliteelon Womens Short Sleeve Work Blouses Cotton Button Down Shirts Slim Fit,Siliteelon,15.0,17.99,3.0,9,4.2,Womens Workwear Blouses,Clothing,True,False,5570308806,walmart
PROD_3e9f86b080,"LA Linen Polyester Gingham Checkered 58 by 58-Inch Square Tablecloth, Lime and White",LA Linen,24.1,26.97,2.9,1,5.0,Fabric Tablecloths,Home,True,False,54973396,walmart
PROD_f57b8a9ad4,Eurivicy Women's Plus Size T Shirts Summer Short Sleeve Pullover Tunic Tops,Eurivicy,11.8,16.99,5.19,211,3.2,Plus Size Tshirts,Clothing,True,False,968072447,walmart
PROD_ef8c0631ca,Men's Star Wars: The Mandalorian The Child Starry Night  Long Sleeve Shirt Black Medium,Star Wars,17.0,20.99,4.0,1,1.0,Men's Movies and TV Tees,Clothing,True,False,213773091,walmart
PROD_8913ec3eb9,TIYOMI Ladies Plus Size Tops Hot Pink Guipure Blouses Summer Short Sleeve 4X Lace Trim V Neck T-shirts Casual Basic Solid Tee Spring Tunics 4XL 24W 26W,TIYOMI,15.0,20.69,5.7,73,4.3,Plus Size Tops,Clothing,True,False,5235534483,walmart
PROD_c24cc0a9f7,"Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X",Hard Tail,44.9,54.88,10.0,11,4.2,Womens Two Piece Sets,Clothing,True,False,5955601910,walmart
PROD_6303caa5cd,Amay 800TC Organic Cotton Full Size Fitted Sheet ( 54X75 ) Fits Mattress Upto 10-12 inches Burgundy Stripe,Amay's,50.4,56.0,5.6,1,5.0,Cooling Sheets,Home,True,False,3265623525,walmart
PROD_5ebb15a7c8,ZXSXSY Plaid Knit Tank Y2k Vest for Women Sleeveless V-Neck Cropped Top Button Vintage Casual Streetwear,ZXSXSY,26.0,43.98,17.99,200,4.1,Womens Tops,Clothing,True,False,197238518,walmart
PROD_f4884bb3cb,"Parodontax Active Gum Repair Whitening Toothpaste -  Mint Flavor, 3.4 oz",Parodontax,11.0,12.98,1.97,485,4.6,Whitening Toothpaste,Personal Care,False,False,789911031,walmart
PROD_555cc8fac1,Gildan Unisex Heavy Blend Fleece Hooded Sweatshirt,Gildan,18.7,21.12,2.43,5482,4.6,Mens Hoodies,Clothing,True,False,661900017,walmart
PROD_9cb3d500d7,"HIG 8 PCS Modern Comforter Set with Sheets All Season Bed in a Bag, Dusty Blue, Queen Size",HIG,48.0,99.99,52.0,204,4.4,Bed In A Bag,Home,True,False,5858797783,walmart
PROD_f27ef69f7f,"50 x 84 in. Tranquil Lined Grommet Window Curtain Panel, Tan",Game Development Group,26.0,29.72,3.73,87,4.6,Shop Curtains,Home,True,False,944493507,walmart
PROD_87f0bdeded,"Wrangler Men's Big and Tall Plaid Woven Shirt ,Big Size Up To 6XL And Tall Size Up To 4XT",Wrangler,25.0,35.0,10.0,4,4.0,Mens Casual Button Down Shirts,Clothing,True,False,5449602367,walmart
PROD_26e5b634cc,Mens Fleece Linede Hoodie Jacket Winter Casual Plaid Flannel Shirts Jacket Long Sleeve Plush Thicken Hooded Thermal Coats with Pockets,Feancey,29.4,36.95,7.56,1,5.0,Men's Character Shop,Clothing,True,False,5255412427,walmart
PROD_ec2caa66e2,JeenMata Pave Accented - 0.25 Carat Round Cut - Classic Wedding Band - 18K Black Gold Plating over Silver,JeenMata,24.0,89.0,65.0,298,4.3,Fine Jewelry,Jewelry,True,False,811731224,walmart
PROD_bf923c471d,IDOPIP Baby Boys Formal Suit Gentleman Set Short Sleeve Romper Suspenders Shorts Pants Bowtie Tuxedo Outfits,IDOPIP,13.0,15.96,2.97,1,5.0,Boys Outfit Sets,Clothing,True,False,1828984385,walmart
PROD_878ac59c73,TIYOMI Plus Size Womens 5X Tops Criss Cross Floral Long Sleeve V Neck Tees Iris Loose Fit Shirts Early Spring Fall Winter Tunic 5XL 26W 28W,TIYOMI,26.0,30.99,5.0,46,4.2,Plus Size Tops,Clothing,True,False,5000566387,walmart
PROD_18bc97a562,Bruno Marc Mens Classic Oxfords Shoes Fashion Casual Leather Shoes for Men Lace Up Comfort Oxford Shoes Lg19008M Tan Size 8.5,Bruno Marc,36.0,39.99,4.0,177,4.8,Mens Oxfords Shoes,Clothing,True,False,781970403,walmart
PROD_8e2b278152,TIYOMI Plus Size 5X One Piece Swimsuit For Women Nave Blue Swimwear Ruffled Deep V Neck Suits Tummy Control Bathing Suits 5XL 26W 28W,TIYOMI,15.0,22.99,8.0,56,4.7,Young Adult Swimsuits,Clothing,True,False,5399113664,walmart
PROD_5e18cfef5a,Wedding Ring Set for Women Halo CZ 14 Kt Gold Sterling Silver Engagement Ring Ginger Lyne Collection,Ginger Lyne Collection,33.0,38.99,6.0,173,4.3,Gemstone Engagement Rings,Jewelry,True,False,685474764,walmart
PROD_85ffa29bbe,Bali Comfort Revolution Hi-Cut Brief Microfiber Womens Underwear Full Coverage Style-303J,Bali,10.3,12.0,1.68,713,4.4,Womens Panties,Clothing,True,False,188574478,walmart
PROD_c182c9ff2b,Woman Within Women's Plus Size Perfect Printed Three-Quarter-Sleeve V-Neck Tunic,Woman Within,20.0,27.35,7.4,377,4.3,Plus Size Tops,Clothing,True,False,3051626681,walmart
PROD_03f0dc605d,Zenana Plus Size Brushed Microfiber Mock Turtleneck Long Sleeve Lightweight Tee Shirt Top,Zenana,17.1,18.99,1.9,17,3.8,Womens Workwear Blouses,Clothing,True,False,1049286646,walmart
PROD_03f87b799e,TIYOMI Women's Plus Size Tops Leopard Long Sleeve Blouse 3X V Neck Button Down Shirts Black White Cheetah Pullover Loose Fit Knitted Tee Animal Autumn Winter Tunics 3XL 22W 24W,TIYOMI,26.0,30.99,5.0,46,4.2,Plus Size Tops,Clothing,True,False,3944381326,walmart
PROD_763f0562a8,"One Piece Swimsuits for Women Off Shoulder Solid Bathing Suits Beachwear Tummy Control Push Up Swimwear,Suitable for Holiday, Travel and Seaside",Follure Clothing,5.89,7.89,2.0,1,1.0,Womens One-piece Swimsuits,Clothing,True,False,642212399,walmart
PROD_bac2feddca,"Chiclily Women's Wide Leg Lounge Pants with Pockets Lightweight High Waisted Adjustable Tie Knot Loose Trousers, US Size Medium in Blue Gray",Chiclily,19.0,32.99,14.0,1785,4.7,Womens Wide Leg Pants,Clothing,True,False,2149072964,walmart
PROD_832d914377,"Pntutb Womens Clearance,Men Pants Pants Sweatpants Hip-Hop Pants Legging Padded Casual Pants Rollback Clothes",PNTUTB,6.99,7.99,1.0,64,4.0,Mens Sweatpants,Clothing,True,False,1317394371,walmart
PROD_71929c83aa,Bzees Womens Cabana Slip On Wedge Flip-Flops,BZEES,29.0,34.99,6.0,114,4.2,Womens Flip Flops,Clothing,True,False,5258541526,walmart
PROD_0a16b54943,4 inches Queen Size Cooling Gel-infused Memory Foam Mattress Topper for Pressure Relief,Smiaoer,79.9,279.96,200.08,75,4.4,Mattress Toppers,Home,True,False,2409305560,walmart
PROD_9d7a3b9fc0,Maidenform Womens M by Maidenform Seamless Lift Bralette Style-DM2316,Maidenform,20.8,23.8,2.97,180,3.8,Bralettes,Clothing,True,False,5304723590,walmart
PROD_de1a8dbd33,"PABUBE Kitchen Rug and Mat Kitchen Mat Anti Fatigue, Non Slips Kitchen Floor Mat, Kitchen Rug or Mat Washable, 17""x 59"", Gray",PABUBE,24.0,33.99,10.0,859,4.4,Anti-Fatigue Mats,Home,True,False,1685004864,walmart
PROD_b78a961b63,"Smitten Women's Miracle Contemporary Slim Fit Fade Resistant 3 Pockets Pull Over Tunic Scrub, Style S101002",Smitten,13.3,20.31,7.0,39,4.6,White Scrubs,Clothing,True,False,284718781,walmart
PROD_dccaec742b,Comfies French Bulldog Unisex Cotton Blend Pajama Bottoms - Gift for Pet Lovers,E&S PETS,24.9,29.97,5.07,40,4.7,Pajama Bottoms,Clothing,True,False,643943322,walmart
PROD_ba68d74596,"Snickers Fun Size Halloween Chocolate Candy Bars, 18.71 oz Bag",SNICKERS,5.94,23.26375,6.07625,613,4.5,All Halloween Candy,Food,True,True,663403068,walmart
PROD_818bfda904,VOIANLIMO Womens Plus Size Casual Tops V Neck Short Sleeve Shirt Floral Blouses Tunic Tops M-4X,voianlimo,18.4,22.99,4.6,626,4.3,Womens Blouses,Clothing,True,False,716834839,walmart
PROD_fad3167c0d,"Yalamila WhatsBedding Down Comforter Feather Duvet Insert Cotton Summer Cool White Goose Duck Down Comforter All Season Solid, Queen",Yalamila,57.0,238.99,182.0,893,4.4,Queen Comforters,Home,True,False,867415088,walmart
PROD_9b18062e8e,"Ma Croix Men's Lightweight Jogger Elastic Bottom with Pockets, Up to 5XL",Ma Croix,20.0,23.99,4.0,334,3.6,Mens Sweatpants,Clothing,True,False,948010527,walmart
PROD_b07007a34c,Bates OpSpeed Tall Boot Men Black,Bates,52.8,89.95,37.15,2,5.0,Mens Safety Shoes,Clothing,True,False,2219211722,walmart
PROD_7f0260c198,"Bare Home Luxury Duvet Cover and Sham Set - Premium 1800 Collection - Ultra-Soft - Twin/Twin XL, Fresh Cream, 2-Pieces",Bare Home,28.0,44.57,16.58,283,4.2,Boys Comforter Sets,Home,True,False,450029506,walmart
PROD_3813e2875d,"SGI Bedding 14 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Full, Chocolate",SGI bedding,19.8,21.99,2.2,14,4.4,Bed Skirts,Home,True,False,867257068,walmart
PROD_def982227f,StarBay Women's Floral Print Wedge Flip Flop with Cotton Thong in Fuchsia,Starbay,9.99,11.99,2.0,62,3.8,Womens Flip Flops,Clothing,True,False,707869062,walmart
PROD_a283622f8f,"J. Adams Stormi Heeled Sandals Women Dressy Summer Flat Mules- Square Toe Double Band Low Block Heel Sandals - Chunky Sandals for Women - Summer Sandals, Womens Dress Sandals, Women's Heeled Sandals",J. Adams,32.0,37.99,6.0,9,4.6,Block Heels,Clothing,True,False,120531433,walmart
PROD_2f4cf329ae,CPOKRTWSO Womens Summer Plus Size Tops Short Sleeve V Neck Buttons Pleated Flared Blouses M-4XL,CPOKRTWSO,13.5,14.99,1.5,6,5.0,Plus Size Tops,Clothing,True,False,751000864,walmart
PROD_17c2b1e7e2,"Pntutb Womens Skirt Clearance,Plus Size Women's Lace Patchwork High Waist Midi Skirt Gothic Pleated Skirt Rollback",PNTUTB,6.99,7.99,1.0,20,3.7,Womens Plus Skirts,Clothing,True,False,1789610247,walmart
PROD_e51bd451f4,"SHOWMALL Women's Casual Lightweight Open Front Cardigans Soft Draped 3/4 Sleeve Cardigan, US Size XL, White",Showmall,17.0,27.99,11.0,656,4.6,Cardigans for Women,Clothing,True,False,1674361964,walmart
PROD_f8145c864a,"Pntutb Womens Clearance,Women's Summer Fashion Print Sleeveless Suspenders Pullover Dress Rollback",PNTUTB,6.09,6.89,0.8,1,1.0,Plus Size Dresses,Clothing,True,False,1871888846,walmart
PROD_2244d53e73,Hanes French Terry Shorts Pockets Women's Gym Workout Originals 5 inseam xs-2xl,Hanes,15.3,18.2,2.93,74,3.9,Womens Athletic Shorts,Clothing,True,False,3767897669,walmart
PROD_b537df609b,Amay Rod Pocket Window Curtain Panel Burgundy 100 Inch Wide by 96 Inch Long-1 Panel,Amay's,117.0,146.0,29.2,3,5.0,Shop Curtains,Home,True,False,2871702719,walmart
PROD_fe7402fafb,"Aunt Jackie's Curls & Coils Oh So Clean Moisturizing & Softening Shampoo, 12 fl oz, Damaged",Aunt Jackie's,7.48,28.815,11.002,61,4.5,Cleansing,Beauty,True,True,46108209,walmart
PROD_295e6c2f74,"NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,Black+Black,US Size S",NELEUS,33.0,60.0,27.02,93,4.7,Mens Workout Pants,Clothing,True,False,2842158715,walmart
PROD_1d5aeec0ea,Zenana Women & Plus Luxe Rayon Short Sleeve V-Neck Hi-Low Hem Casual Tee-Shirt Top,Zenana,13.0,20.99,7.98,3,5.0,Womens Workwear Blouses,Clothing,True,False,3631271641,walmart
PROD_aba88726ba,"Time and Tru Women's Cotton Peplum Top with Tie Back, Sizes XS-XXXL",Time and Tru,5.77,11.98,6.21,56,4.0,Womens Tops,Clothing,True,False,5255852824,walmart
PROD_98bf5f1cb3,"Lux Decor Collection Fitted Sheet - Ultra Soft Brushed Microfiber Full Size Fitted Sheet, Upto 16 Inches Deep Pocket Fitted Sheet Only, White",LDC Lux Decor Collection,15.0,25.99,11.0,108,4.4,Fitted Sheets,Home,True,False,723389733,walmart
PROD_e970334663,"PABUBE Bathroom Rug, Soft Absorbent Bathroom Mat, Non Slip Shag Bath Rug, Machine Washable Bath Mat, 20""x 51"" , Khaki",PABUBE,31.0,47.99,17.0,101,4.1,Bathroom Rugs,Home,True,False,1272327282,walmart
PROD_ff52c60b5e,a.Jesdani Women's Wide Leg Casual Pants High Waisted Elastic Pants Tie Knot Loose Office Trousers with Pockets S-XXL,a.Jesdani,15.0,16.99,2.0,121,4.7,Womens Pants,Clothing,True,False,5636674604,walmart
PROD_e949c54ea2,"Mellanni King Pillowcases 4 Pack, Envelope Closure Microfiber Luxury Covers, 20""x40"", Sand",Mellanni,27.0,38.97,11.97,101,4.9,Pillowcases,Home,True,False,827790002,walmart
PROD_1a278e6d6c,IBTOM CASTLE Baby Girls Birthday Outfit Polka Dots Leotard Dresses Fancy Dance Costume Halloween Cosplay Tutu Dress up with Ears Headband 5 Years White+Hot Pink-Heart,Ibtom Castle,17.0,24.96,7.97,6,4.5,Girls Birthday Outfits,Clothing,True,False,2296809880,walmart
PROD_a63b29865a,LOL Dress for Toddler Girl Elegant Mesh Dress Sleeveless Cartoon Dress 2-9 Years,KAWELL,9.89,13.99,4.1,2,5.0,Dresses,Clothing,True,False,619425774,walmart
PROD_8dd740214b,HAWEE Rapunzel Costume for Girls Halloween Fancy Party Cosplay Dress Up Rapunzel Princess Dress 2-10Y,HAWEE,37.8,41.99,4.24,6,5.0,All Kids Costumes & Dress-Up,Toys,True,False,1580280605,walmart
PROD_529340a57a,Dresses for Women Summer Wedding Guest Short Sleeve Fashion Plus Size O-Neck Print Strappy Dress,Follure Clothing,6.39,8.59,2.2,1,5.0,Plus Size Dresses,Clothing,True,False,469835808,walmart
PROD_c5291a6846,"Bare Home Down Alternative Comforter Set - 3-Pieces - All Seasons - King/Cal King, Light Blue",Bare Home,56.0,76.99,21.0,1280,4.6,Comforter Sets,Home,True,False,2348411906,walmart
PROD_8bf730e034,The Brigitte Lace - Wirefree T-Shirt Bra,Leading Lady,19.0,28.5,9.5,79,4.5,Underwire Bras,Clothing,True,False,356494621,walmart
PROD_124c129def,Asklazy Women's Turtleneck Oversized Sweaters Batwing Long Sleeve Pullover Loose Chunky Knit Jumper,Asklazy,42.0,63.99,22.0,192,4.6,Womens Turtleneck Sweaters,Clothing,True,False,6020514921,walmart
PROD_37f9077bed,JWD Womens Loose Blouse Long Sleeve V Neck Button Down T Shirts Tie Front Knot Casual Tops Black S,JWD,20.0,39.99,20.0,5803,4.4,Womens Tops,Clothing,True,False,1596170774,walmart
PROD_5ac2d3fef7,Jusfitsu Vintage One Piece Bathing Suit for Women Tummy Control Womens High Cut Ruched Swimsuits Bandeau Swimwear,Jusfitsu,20.0,23.99,4.0,122,4.5,Womens One-piece Swimsuits,Clothing,True,False,442943934,walmart
PROD_229f1fe60c,TIYOMI Plus Size Long Sleeve Tops For Women 3X Christmas Plaid Shirts Color Block Green Causal Blouses Round Neck Tee Early Spring Fall Winter Pullover 3XL 20W 22W,TIYOMI,26.0,30.99,5.0,61,4.4,Plus Size Tops,Clothing,True,False,5016845519,walmart
PROD_6c097709af,MOSHU Tank Tops for Women Flowy Deep V Neck Women Shirts Loose Fit Summer Sleeveless Tops,MOSHU,14.0,35.99,22.0,487,4.5,Womens Tank Tops,Clothing,True,False,5287761425,walmart
PROD_c3c6749c2d,Catherines Women's Plus Size Beaded 3-Piece Cardigan Pant Set,Catherines,86.8,179.95,93.16,13,3.7,Plus Size Pants,Clothing,True,False,5076377125,walmart
PROD_7d83ccfa74,Jessy Home 3-Piece Set Queen/Full Size Blue Qcean Reversible Printed 100% Polyester Bedding Set,Jessy Home,33.0,39.99,7.0,209,4.8,Quilts,Home,True,False,701833189,walmart
PROD_7eddb321d4,"INGALIK 3 Inch Gel Memory Foam Mattress Topper California King Size, Mattress Pad Cover for Pressure Relief, Bed Topper with Removable Rayon Made from Cotton Cover, Soft & Breathable, White",INGALIK,130.0,189.55,59.58,1362,4.6,Mattress Toppers,Home,True,False,681406983,walmart
PROD_e8e02bd9de,BOCOMAL FR Shirts 5.5oz Light Weight for summer Henley Shirts Flame Resistant/Fire Retardant Shirt,BOCOMAL,31.0,36.99,6.0,26,4.8,Mens Work Shirts,Clothing,True,False,813818108,walmart
PROD_78e0d9bf23,UMfun Women's Summer Dresses Fashion Holiday Summer Solid Color Sleeveless Party Beach Green Dress,Umfun,5.8,6.68,0.88,28,3.8,Plus Size Dresses,Clothing,True,False,178944020,walmart
PROD_ed17b3a6ba,Anygrew Women's Pajamas Set Long Sleeve Shirts and Long Pants 2 Piece Pjs Sleepwear with Pockets,Anygrew,23.0,49.99,27.01,370,4.6,Womens Pajama Sets,Clothing,True,False,1834325590,walmart
PROD_d34d1dfed4,Anygrew Womens Summer Casual T-Shirt V-Neck Sleeveless Tunic Tops for Leggings Loose Blouse Shirt,Anygrew,13.0,39.99,27.01,110,4.7,Plus Size Tops,Clothing,True,False,5242338628,walmart
PROD_17bc6c6e52,IBTOM CASTLE Toddler Baby Girls Boys Denim Jacket Long Sleeve Button Down Jeans Coat Ripped Hooded Top Fall Cowboy Casual Outwear Clothes 6 Months Light Blue,Ibtom Castle,20.0,24.5,4.51,1,3.0,Girls Coats and Jackets,Clothing,True,False,1850447630,walmart
PROD_ac290a8d8c,Men's Toy Story Pizza Planet Alien Claw Pile  Graphic Tee Black 2X Big Tall,Disney Pixar Toy Story,16.0,18.99,3.0,1,5.0,Men's Movies and TV Tees,Clothing,True,False,1195507675,walmart
PROD_de875e7e07,"Lux Decor Collection California King Sheets - Ultra Soft Cooling Bed Sheets - Deep Pocket up to 16"" - Wrinkle, Fade, Stain Resistant - 6 Piece",LDC Lux Decor Collection,32.0,39.99,8.0,1204,4.5,Cooling Sheets,Home,True,False,727520383,walmart
PROD_7835c6ba34,Unisex CVC Jersey Tee,BELLA + CANVAS,8.37,9.44,1.07,31,4.6,Mens T-Shirts,Clothing,True,False,522520633,walmart
PROD_c2c4f07523,"ComfiTime Table Cloth  Fitted Table Cover for 6 Foot, 8 Foot and other Size Rectangle or Round Tables, Faux Linen/Burlap Tablecloth for Parties w/ Tassel & Embroidery, 55 x 86, Ivory White",ComfiTime,25.0,30.99,6.0,98,4.9,Outdoor Tablecloths,Home,True,False,877815391,walmart
